index, AvgSSIM, MinSSIM
117, 0.999775, 0.995954
118, 0.999788, 0.99675
119, 0.999767, 0.996857
120, 0.999777, 0.996866
121, 0.999819, 0.997237
122, 0.999828, 0.997405
123, 0.99987, 0.99793
124, 0.99993, 0.998257
125, 0.999941, 0.998176
126, 0.999898, 0.997509
127, 0.999883, 0.99751
128, 0.999783, 0.995641
129, 0.999708, 0.994223
130, 0.999569, 0.990761
131, 0.999479, 0.986503
132, 0.999459, 0.987002
133, 0.999551, 0.990236
134, 0.999642, 0.991579
135, 0.999741, 0.993415
136, 0.999805, 0.995484
137, 0.999791, 0.996686
138, 0.999732, 0.996157
139, 0.999658, 0.994659
140, 0.999611, 0.994411
141, 0.999486, 0.994234
142, 0.999442, 0.994178
143, 0.999477, 0.994931
144, 0.999421, 0.994633
145, 0.999301, 0.989168
146, 0.999154, 0.984603
147, 0.999263, 0.987213
148, 0.999431, 0.991056
149, 0.999499, 0.992291
150, 0.999619, 0.99495
151, 0.999735, 0.996756
152, 0.999797, 0.997451
153, 0.999827, 0.997623
154, 0.999834, 0.997817
155, 0.999794, 0.997518
156, 0.999712, 0.996841
157, 0.999621, 0.995469
158, 0.999615, 0.995051
159, 0.999682, 0.995218
160, 0.999655, 0.994599
161, 0.999675, 0.994934
162, 0.999753, 0.995768
163, 0.999833, 0.996531
164, 0.999817, 0.996205
