index, AvgSSIM, MinSSIM
258, 0.999363, 0.993116
259, 0.999453, 0.994788
260, 0.999538, 0.996164
261, 0.999682, 0.99697
262, 0.999649, 0.99684
263, 0.999693, 0.99667
264, 0.999706, 0.996517
265, 0.999726, 0.99604
266, 0.999721, 0.995749
267, 0.999692, 0.99512
268, 0.999666, 0.995071
269, 0.999615, 0.995326
270, 0.999514, 0.995167
271, 0.99946, 0.994301
272, 0.999316, 0.993174
273, 0.999213, 0.991061
274, 0.999239, 0.990035
275, 0.999262, 0.991179
276, 0.999236, 0.991197
277, 0.999041, 0.988638
278, 0.998741, 0.983318
279, 0.998411, 0.978613
280, 0.998124, 0.975852
281, 0.997893, 0.97485
282, 0.997713, 0.974931
283, 0.997514, 0.974969
284, 0.997341, 0.9774
285, 0.997029, 0.978586
286, 0.996851, 0.976019
287, 0.996684, 0.973819
288, 0.996548, 0.973927
289, 0.996278, 0.9747
290, 0.996105, 0.975246
291, 0.996161, 0.974062
292, 0.996541, 0.975507
293, 0.996971, 0.978013
294, 0.997266, 0.980808
295, 0.997329, 0.98133
296, 0.997193, 0.979414
297, 0.996843, 0.978185
298, 0.996312, 0.973766
299, 0.995747, 0.968377
300, 0.995167, 0.964886
301, 0.994821, 0.960661
302, 0.994703, 0.956248
303, 0.994522, 0.952655
304, 0.994428, 0.950556
305, 0.994316, 0.948863
306, 0.994244, 0.948136
307, 0.9943, 0.947654
308, 0.994373, 0.947385
309, 0.994496, 0.947415
310, 0.994645, 0.947603
311, 0.994666, 0.946944
312, 0.994743, 0.946654
313, 0.994772, 0.947149
314, 0.994767, 0.9481
315, 0.994755, 0.948466
316, 0.995116, 0.950585
317, 0.995616, 0.957245
318, 0.995976, 0.964986
319, 0.996477, 0.971772
320, 0.996545, 0.970783
321, 0.996565, 0.967723
322, 0.996375, 0.963965
323, 0.996173, 0.962639
324, 0.996079, 0.963815
325, 0.996074, 0.965539
326, 0.996186, 0.967664
327, 0.996313, 0.96893
328, 0.99659, 0.969784
329, 0.996938, 0.972274
330, 0.997451, 0.976423
331, 0.997858, 0.979229
332, 0.99821, 0.981579
333, 0.998568, 0.984086
334, 0.998807, 0.987533
335, 0.999073, 0.988136
336, 0.999351, 0.989707
337, 0.999468, 0.99052
338, 0.99953, 0.991245
339, 0.999563, 0.991297
340, 0.999581, 0.99106
341, 0.999534, 0.992248
342, 0.999443, 0.993416
343, 0.999272, 0.991736
344, 0.999021, 0.989571
345, 0.998926, 0.989111
346, 0.998943, 0.989536
347, 0.998973, 0.988623
348, 0.999042, 0.989809
349, 0.999175, 0.991879
350, 0.999251, 0.993379
351, 0.999366, 0.993336
352, 0.999374, 0.992953
353, 0.999325, 0.992656
354, 0.999276, 0.992388
355, 0.99927, 0.992126
356, 0.999223, 0.991442
357, 0.999154, 0.990113
358, 0.999136, 0.988596
359, 0.998993, 0.986026
360, 0.998754, 0.98404
361, 0.998416, 0.982354
362, 0.997719, 0.979374
363, 0.99694, 0.975934
364, 0.996424, 0.972964
365, 0.996085, 0.968801
366, 0.995946, 0.961655
367, 0.995964, 0.957165
368, 0.996098, 0.95397
369, 0.996334, 0.954087
370, 0.996507, 0.952382
371, 0.996724, 0.951272
372, 0.996912, 0.950981
373, 0.996954, 0.952096
374, 0.997008, 0.952918
375, 0.997277, 0.955656
376, 0.997357, 0.957078
377, 0.99723, 0.958559
378, 0.997033, 0.958619
379, 0.996754, 0.955755
380, 0.996453, 0.958348
381, 0.995946, 0.96053
382, 0.995904, 0.958385
383, 0.995961, 0.955768
384, 0.996333, 0.961762
385, 0.99685, 0.968075
386, 0.99717, 0.973496
387, 0.997339, 0.976226
388, 0.997463, 0.976584
389, 0.997709, 0.980086
390, 0.99796, 0.984108
391, 0.998063, 0.985343
392, 0.998128, 0.985683
393, 0.998139, 0.985488
394, 0.99834, 0.986064
395, 0.998631, 0.986803
396, 0.99885, 0.987446
397, 0.999004, 0.987956
398, 0.999004, 0.988541
