index, AvgSSIM, MinSSIM
102, 0.9882, 0.94582
103, 0.988447, 0.944783
104, 0.988908, 0.945516
105, 0.990496, 0.948642
106, 0.991731, 0.948408
107, 0.992051, 0.947546
108, 0.992881, 0.950451
109, 0.993627, 0.950529
110, 0.994514, 0.954477
111, 0.995137, 0.960882
112, 0.995602, 0.963998
113, 0.995452, 0.962905
114, 0.995406, 0.962193
115, 0.995243, 0.959414
116, 0.995188, 0.958155
117, 0.995392, 0.960222
118, 0.995454, 0.959875
119, 0.995568, 0.95923
120, 0.99548, 0.958768
121, 0.995347, 0.958841
122, 0.995238, 0.958313
123, 0.995101, 0.959631
124, 0.994849, 0.961579
125, 0.994652, 0.960258
126, 0.994711, 0.959483
127, 0.994659, 0.958033
128, 0.994678, 0.956364
129, 0.994804, 0.956379
130, 0.994906, 0.957552
131, 0.994998, 0.959392
132, 0.995194, 0.961861
133, 0.995434, 0.964604
134, 0.995689, 0.967322
135, 0.996007, 0.970925
136, 0.995906, 0.972717
137, 0.995955, 0.974594
138, 0.996135, 0.975389
139, 0.996408, 0.976312
140, 0.996531, 0.971454
141, 0.997005, 0.976134
142, 0.997241, 0.977099
143, 0.997306, 0.978422
144, 0.997261, 0.978342
145, 0.996735, 0.972592
146, 0.996538, 0.968642
147, 0.996694, 0.968611
148, 0.996861, 0.967343
149, 0.997098, 0.96603
150, 0.997341, 0.971023
151, 0.997599, 0.97816
152, 0.997752, 0.984586
153, 0.99785, 0.985893
154, 0.997979, 0.985746
155, 0.998186, 0.985765
156, 0.998354, 0.985673
157, 0.998453, 0.984863
158, 0.998437, 0.985297
159, 0.998365, 0.985734
160, 0.998321, 0.986186
161, 0.99823, 0.985195
162, 0.998071, 0.983811
163, 0.997901, 0.98404
164, 0.997882, 0.982526
165, 0.99788, 0.981659
166, 0.997667, 0.978136
167, 0.997516, 0.975615
168, 0.997345, 0.977394
169, 0.99709, 0.974408
170, 0.996913, 0.969954
171, 0.996855, 0.965687
172, 0.996807, 0.962888
173, 0.996834, 0.958553
174, 0.996934, 0.958523
175, 0.996885, 0.953932
176, 0.996908, 0.953378
177, 0.99685, 0.954986
178, 0.99684, 0.95816
179, 0.9969, 0.959657
180, 0.996852, 0.96195
181, 0.996904, 0.966652
182, 0.996951, 0.968513
183, 0.997025, 0.967989
184, 0.997256, 0.973719
185, 0.997208, 0.977291
186, 0.996952, 0.976254
187, 0.996724, 0.973782
188, 0.996575, 0.970833
189, 0.996572, 0.969277
190, 0.996527, 0.967764
191, 0.996369, 0.966327
192, 0.996267, 0.966738
193, 0.996289, 0.966407
194, 0.996425, 0.966818
195, 0.996636, 0.967443
196, 0.996671, 0.966257
197, 0.996847, 0.966427
198, 0.997087, 0.968494
199, 0.996962, 0.968113
200, 0.996685, 0.965716
201, 0.996479, 0.964597
202, 0.996285, 0.964123
203, 0.996301, 0.964368
204, 0.996424, 0.965725
205, 0.996561, 0.96656
206, 0.996514, 0.967063
207, 0.996468, 0.968004
208, 0.996656, 0.970032
209, 0.996739, 0.970789
210, 0.996741, 0.969636
211, 0.996493, 0.965698
212, 0.996023, 0.959522
213, 0.995535, 0.952321
214, 0.995163, 0.951452
215, 0.994947, 0.948949
216, 0.994602, 0.946617
217, 0.994398, 0.944753
218, 0.99445, 0.945022
219, 0.994506, 0.945421
220, 0.994519, 0.945215
221, 0.994607, 0.945586
222, 0.994608, 0.94614
223, 0.994509, 0.946857
224, 0.994397, 0.94844
225, 0.994704, 0.95106
226, 0.995126, 0.954604
227, 0.995364, 0.957718
228, 0.99563, 0.959869
229, 0.995746, 0.962614
230, 0.995929, 0.963957
231, 0.996071, 0.965961
232, 0.996385, 0.969498
233, 0.996634, 0.970886
234, 0.996761, 0.971612
235, 0.996785, 0.97164
236, 0.996856, 0.971323
237, 0.996956, 0.972141
238, 0.997017, 0.973696
239, 0.997007, 0.974143
240, 0.996886, 0.97438
241, 0.996946, 0.975669
242, 0.997043, 0.975807
243, 0.997235, 0.976211
244, 0.997314, 0.976594
245, 0.997336, 0.977011
246, 0.99734, 0.977629
247, 0.997352, 0.978283
248, 0.997446, 0.978653
249, 0.997362, 0.977795
250, 0.997367, 0.97775
251, 0.997329, 0.977924
252, 0.997364, 0.978273
253, 0.997448, 0.978783
254, 0.997365, 0.978401
255, 0.99741, 0.97869
256, 0.997302, 0.977336
257, 0.997128, 0.977099
258, 0.997171, 0.977618
259, 0.997178, 0.97773
260, 0.997185, 0.978722
261, 0.997318, 0.979772
262, 0.997123, 0.978602
263, 0.99728, 0.978239
264, 0.997527, 0.979545
265, 0.997826, 0.982007
266, 0.997951, 0.983054
267, 0.997932, 0.983556
268, 0.997901, 0.983626
269, 0.997746, 0.983654
270, 0.997643, 0.982183
271, 0.997556, 0.981386
272, 0.997394, 0.979435
273, 0.997315, 0.977224
274, 0.997349, 0.974793
275, 0.997358, 0.973443
276, 0.997236, 0.97127
277, 0.99666, 0.967035
278, 0.99582, 0.962629
279, 0.995078, 0.958893
280, 0.994507, 0.953239
281, 0.994047, 0.950921
282, 0.993685, 0.950566
283, 0.993322, 0.949209
284, 0.993123, 0.951265
285, 0.992699, 0.952717
286, 0.992437, 0.953187
287, 0.992179, 0.953441
288, 0.991934, 0.952368
289, 0.991468, 0.94981
290, 0.991164, 0.947527
291, 0.991161, 0.945338
292, 0.991756, 0.947417
293, 0.992462, 0.952214
294, 0.99289, 0.954372
295, 0.992964, 0.956116
296, 0.99281, 0.958305
297, 0.99233, 0.9569
298, 0.991486, 0.953066
299, 0.990668, 0.950391
300, 0.989884, 0.945923
301, 0.989451, 0.941323
302, 0.989256, 0.938075
303, 0.989007, 0.934076
304, 0.988862, 0.931483
305, 0.988708, 0.929303
306, 0.98862, 0.928012
307, 0.988661, 0.927117
308, 0.98876, 0.926249
309, 0.988969, 0.925675
310, 0.989192, 0.925961
311, 0.989256, 0.925148
312, 0.98929, 0.925179
313, 0.989197, 0.925504
314, 0.989064, 0.926697
315, 0.988886, 0.925718
316, 0.989114, 0.927776
317, 0.9896, 0.935064
318, 0.99004, 0.943108
319, 0.990799, 0.951833
320, 0.990936, 0.953909
321, 0.99097, 0.950703
322, 0.990623, 0.947028
323, 0.990261, 0.9449
324, 0.990013, 0.943052
325, 0.989902, 0.942286
326, 0.990016, 0.943386
327, 0.990193, 0.94465
328, 0.990655, 0.947187
329, 0.991211, 0.950022
330, 0.992023, 0.951498
331, 0.992692, 0.952636
332, 0.993337, 0.952274
333, 0.994012, 0.954714
334, 0.99452, 0.959518
335, 0.995083, 0.961633
336, 0.995777, 0.964825
337, 0.99607, 0.964778
338, 0.99637, 0.96512
339, 0.996679, 0.966238
340, 0.997005, 0.965715
341, 0.997355, 0.967337
342, 0.997641, 0.969068
343, 0.997744, 0.969729
344, 0.997647, 0.970691
345, 0.997501, 0.970596
346, 0.997443, 0.970186
347, 0.997386, 0.969578
348, 0.99724, 0.968681
349, 0.997088, 0.966508
350, 0.996762, 0.964724
351, 0.996625, 0.964474
352, 0.996354, 0.963377
353, 0.996084, 0.962471
354, 0.995991, 0.961416
355, 0.99586, 0.961056
356, 0.995644, 0.960098
357, 0.995343, 0.957239
358, 0.995095, 0.954113
359, 0.994616, 0.950145
360, 0.994008, 0.947297
361, 0.993227, 0.945239
362, 0.992001, 0.943663
363, 0.990809, 0.941442
364, 0.990048, 0.939842
365, 0.989601, 0.937235
366, 0.989555, 0.939664
367, 0.989762, 0.933039
368, 0.990134, 0.928587
369, 0.99058, 0.927323
370, 0.99092, 0.926099
371, 0.991273, 0.924728
372, 0.99153, 0.922592
373, 0.99154, 0.922601
374, 0.991601, 0.922407
375, 0.992121, 0.92517
376, 0.992239, 0.926227
377, 0.992005, 0.927458
378, 0.991557, 0.927329
379, 0.990898, 0.924165
380, 0.990081, 0.927646
381, 0.989024, 0.930917
382, 0.988736, 0.935397
383, 0.988713, 0.934122
384, 0.989126, 0.937131
385, 0.989763, 0.941244
386, 0.990187, 0.940096
387, 0.990411, 0.940372
388, 0.990598, 0.940504
389, 0.991003, 0.941097
390, 0.991426, 0.943328
391, 0.991607, 0.94331
392, 0.991736, 0.943836
393, 0.991787, 0.943867
394, 0.992218, 0.944918
395, 0.992893, 0.94697
396, 0.993555, 0.94925
397, 0.994254, 0.949717
398, 0.994707, 0.950229
