index, AvgSSIM, MinSSIM
321, 0.982573, 0.930963
322, 0.982085, 0.929358
323, 0.981441, 0.926156
324, 0.981056, 0.922378
325, 0.980799, 0.92008
326, 0.980803, 0.919375
327, 0.9809, 0.920197
328, 0.98151, 0.924343
329, 0.982294, 0.925997
330, 0.983338, 0.929881
331, 0.984173, 0.930687
332, 0.985043, 0.932041
333, 0.985931, 0.932949
334, 0.986585, 0.93572
335, 0.987203, 0.938373
336, 0.988003, 0.939252
337, 0.988358, 0.941403
338, 0.988816, 0.94372
339, 0.989267, 0.944341
340, 0.9897, 0.946639
341, 0.990154, 0.946206
342, 0.990532, 0.947395
343, 0.990759, 0.949615
344, 0.990812, 0.950096
345, 0.990573, 0.948719
346, 0.990446, 0.947811
347, 0.990346, 0.947597
348, 0.990053, 0.946127
349, 0.989628, 0.942384
350, 0.988993, 0.93861
351, 0.98851, 0.938249
352, 0.988002, 0.93512
353, 0.987456, 0.933458
354, 0.98728, 0.930919
355, 0.987079, 0.928317
356, 0.986694, 0.926487
357, 0.986184, 0.92309
358, 0.985723, 0.919938
359, 0.985072, 0.913543
360, 0.984172, 0.911761
361, 0.98319, 0.910201
362, 0.981839, 0.909324
363, 0.980584, 0.907719
364, 0.979887, 0.906602
365, 0.979214, 0.906158
366, 0.979189, 0.91375
367, 0.979719, 0.905713
368, 0.980351, 0.899744
369, 0.980819, 0.89259
370, 0.981144, 0.893753
371, 0.981604, 0.892979
372, 0.981928, 0.891241
373, 0.981892, 0.88866
374, 0.981686, 0.887196
375, 0.982351, 0.889635
376, 0.982719, 0.891786
377, 0.982624, 0.88977
378, 0.981899, 0.89064
379, 0.981114, 0.887314
380, 0.979969, 0.89298
381, 0.978462, 0.892929
382, 0.977449, 0.896483
383, 0.976863, 0.903249
384, 0.976957, 0.905361
385, 0.977376, 0.903437
386, 0.977615, 0.90184
387, 0.977663, 0.901613
388, 0.977851, 0.902027
389, 0.978195, 0.901987
390, 0.978626, 0.902536
391, 0.978817, 0.903715
392, 0.978803, 0.903955
393, 0.978801, 0.902819
394, 0.979517, 0.903947
395, 0.980462, 0.906646
396, 0.981327, 0.908206
397, 0.982451, 0.90652
398, 0.983419, 0.909873
