index, AvgSSIM, MinSSIM
296, 0.991301, 0.93809
297, 0.991418, 0.938922
298, 0.991686, 0.939841
299, 0.991777, 0.9392
300, 0.991493, 0.936822
301, 0.991108, 0.932805
302, 0.990937, 0.929936
303, 0.990726, 0.928415
304, 0.989969, 0.927455
305, 0.989361, 0.92369
306, 0.988468, 0.918761
307, 0.987318, 0.911963
308, 0.986466, 0.907771
309, 0.985803, 0.906257
310, 0.985487, 0.906283
311, 0.985324, 0.905321
312, 0.985161, 0.904051
313, 0.985004, 0.902675
314, 0.98469, 0.898685
315, 0.984318, 0.896301
316, 0.984287, 0.895332
317, 0.984191, 0.892452
318, 0.983886, 0.889532
319, 0.983394, 0.886283
320, 0.982792, 0.881387
321, 0.982334, 0.878174
322, 0.981977, 0.875284
323, 0.981752, 0.872923
324, 0.981555, 0.872073
325, 0.98164, 0.874325
326, 0.981773, 0.874922
327, 0.981629, 0.875506
328, 0.981496, 0.87327
329, 0.981408, 0.87076
330, 0.981651, 0.871634
331, 0.981628, 0.871074
332, 0.981698, 0.868426
333, 0.981927, 0.866555
334, 0.982027, 0.863969
335, 0.982117, 0.859951
336, 0.981884, 0.855105
337, 0.981466, 0.8503
338, 0.98112, 0.847798
339, 0.981038, 0.847559
340, 0.981073, 0.848125
341, 0.981072, 0.850822
342, 0.980818, 0.851373
343, 0.980635, 0.85225
344, 0.980794, 0.854001
345, 0.980754, 0.855111
346, 0.980534, 0.853599
347, 0.980447, 0.853092
348, 0.980421, 0.85357
349, 0.980214, 0.85241
350, 0.980213, 0.850882
351, 0.980202, 0.85102
352, 0.980189, 0.851283
353, 0.980427, 0.853446
354, 0.98076, 0.855994
355, 0.980688, 0.854281
356, 0.980704, 0.853915
357, 0.980683, 0.852494
358, 0.980483, 0.849967
359, 0.980358, 0.848239
360, 0.98012, 0.845757
361, 0.980156, 0.845803
362, 0.981242, 0.850251
363, 0.98285, 0.856843
364, 0.984727, 0.867161
365, 0.986083, 0.877841
366, 0.987105, 0.887249
367, 0.988056, 0.888944
368, 0.988578, 0.891149
369, 0.988944, 0.894553
370, 0.989362, 0.899269
371, 0.989773, 0.904271
372, 0.990001, 0.905006
373, 0.990151, 0.907112
374, 0.990425, 0.908666
375, 0.990742, 0.910516
376, 0.990773, 0.912073
377, 0.990588, 0.912566
378, 0.990781, 0.913099
379, 0.990334, 0.909132
380, 0.98979, 0.907697
381, 0.989831, 0.908554
382, 0.989908, 0.908859
383, 0.98961, 0.908164
384, 0.98944, 0.907046
385, 0.989667, 0.908279
386, 0.990048, 0.911212
387, 0.989931, 0.911199
388, 0.989667, 0.907707
389, 0.989393, 0.904583
390, 0.988861, 0.896843
391, 0.988616, 0.89445
392, 0.988502, 0.895684
393, 0.987983, 0.897657
394, 0.987428, 0.895996
395, 0.987209, 0.896566
396, 0.987065, 0.892733
397, 0.986792, 0.889334
398, 0.986698, 0.886182
