index, AvgSSIM, MinSSIM
345, 0.996891, 0.962276
346, 0.996866, 0.961324
347, 0.996905, 0.960959
348, 0.996966, 0.960779
349, 0.996944, 0.959238
350, 0.99703, 0.960116
351, 0.997101, 0.962407
352, 0.997158, 0.963679
353, 0.997314, 0.96553
354, 0.997506, 0.96906
355, 0.997546, 0.968154
356, 0.997616, 0.966789
357, 0.997676, 0.967914
358, 0.99767, 0.968168
359, 0.997694, 0.967669
360, 0.997718, 0.967754
361, 0.997834, 0.969724
362, 0.998363, 0.970556
363, 0.998899, 0.971416
364, 0.999326, 0.977655
365, 0.999533, 0.979003
366, 0.999613, 0.978777
367, 0.999604, 0.981684
368, 0.99959, 0.983377
369, 0.999578, 0.982889
370, 0.999557, 0.982193
371, 0.999548, 0.980998
372, 0.999555, 0.979781
373, 0.999565, 0.979564
374, 0.999547, 0.979388
375, 0.999519, 0.978434
376, 0.999541, 0.977851
377, 0.999584, 0.977405
378, 0.99955, 0.977618
379, 0.999584, 0.97748
380, 0.999624, 0.976448
381, 0.999617, 0.976774
382, 0.999612, 0.9797
383, 0.999631, 0.98082
384, 0.999649, 0.981844
385, 0.999647, 0.979942
386, 0.999619, 0.973457
387, 0.999611, 0.967495
388, 0.999606, 0.965472
389, 0.999599, 0.970562
390, 0.999567, 0.980493
391, 0.999526, 0.984936
392, 0.99947, 0.984496
393, 0.99934, 0.98402
394, 0.999158, 0.984502
395, 0.999079, 0.983078
396, 0.999072, 0.98064
397, 0.999031, 0.97922
398, 0.999074, 0.977881
